member,dois,has_funder_name,has_funder_fundref,has_funder_asserted_publisher,has_funder_asserted_crossref,pc_has_funder_name,pc_has_funder_fundref,pc_has_funder_asserted_publisher,pc_has_funder_asserted_crossref
3036,135,0,0,0,0,0.0,0.0,0.0,0.0
17785,135,0,0,0,0,0.0,0.0,0.0,0.0
10553,135,0,0,0,0,0.0,0.0,0.0,0.0
17266,135,0,0,0,0,0.0,0.0,0.0,0.0
17572,135,0,0,0,0,0.0,0.0,0.0,0.0
15940,135,0,0,0,0,0.0,0.0,0.0,0.0
29697,135,0,0,0,0,0.0,0.0,0.0,0.0
5045,135,0,0,0,0,0.0,0.0,0.0,0.0
23673,135,0,0,0,0,0.0,0.0,0.0,0.0
7112,135,0,0,0,0,0.0,0.0,0.0,0.0
17251,135,0,0,0,0,0.0,0.0,0.0,0.0
12051,135,0,0,0,0,0.0,0.0,0.0,0.0
1060,135,0,0,0,0,0.0,0.0,0.0,0.0
17171,135,0,0,0,0,0.0,0.0,0.0,0.0
2421,135,0,0,0,0,0.0,0.0,0.0,0.0
31857,135,0,0,0,0,0.0,0.0,0.0,0.0
9278,135,0,0,0,0,0.0,0.0,0.0,0.0
8540,135,0,0,0,0,0.0,0.0,0.0,0.0
22995,135,0,0,0,0,0.0,0.0,0.0,0.0
1949,135,0,0,0,0,0.0,0.0,0.0,0.0
9028,135,0,0,0,0,0.0,0.0,0.0,0.0
16245,135,0,0,0,0,0.0,0.0,0.0,0.0
7428,135,0,0,0,0,0.0,0.0,0.0,0.0
15961,135,0,0,0,0,0.0,0.0,0.0,0.0
7953,135,0,0,0,0,0.0,0.0,0.0,0.0
7355,135,0,0,0,0,0.0,0.0,0.0,0.0
9161,135,0,0,0,0,0.0,0.0,0.0,0.0
10814,135,0,0,0,0,0.0,0.0,0.0,0.0
11242,135,130,130,130,0,96.3,96.3,96.3,0.0
10646,134,0,0,0,0,0.0,0.0,0.0,0.0
23702,134,0,0,0,0,0.0,0.0,0.0,0.0
16639,134,0,0,0,0,0.0,0.0,0.0,0.0
19880,134,0,0,0,0,0.0,0.0,0.0,0.0
19390,134,11,11,11,0,8.2,8.2,8.2,0.0
4803,134,91,57,56,1,67.9,42.5,41.8,0.7
17948,134,1,1,1,0,0.7,0.7,0.7,0.0
17782,134,0,0,0,0,0.0,0.0,0.0,0.0
7575,134,0,0,0,0,0.0,0.0,0.0,0.0
2436,134,0,0,0,0,0.0,0.0,0.0,0.0
7926,134,0,0,0,0,0.0,0.0,0.0,0.0
3614,134,0,0,0,0,0.0,0.0,0.0,0.0
4104,134,83,77,76,1,61.9,57.5,56.7,0.7
9322,134,0,0,0,0,0.0,0.0,0.0,0.0
30661,134,0,0,0,0,0.0,0.0,0.0,0.0
31040,134,0,0,0,0,0.0,0.0,0.0,0.0
28975,134,0,0,0,0,0.0,0.0,0.0,0.0
10575,134,0,0,0,0,0.0,0.0,0.0,0.0
5158,134,0,0,0,0,0.0,0.0,0.0,0.0
21746,134,0,0,0,0,0.0,0.0,0.0,0.0
24623,134,0,0,0,0,0.0,0.0,0.0,0.0
30941,134,0,0,0,0,0.0,0.0,0.0,0.0
2092,134,0,0,0,0,0.0,0.0,0.0,0.0
8513,133,0,0,0,0,0.0,0.0,0.0,0.0
27961,133,0,0,0,0,0.0,0.0,0.0,0.0
22975,133,0,0,0,0,0.0,0.0,0.0,0.0
9682,133,0,0,0,0,0.0,0.0,0.0,0.0
9793,133,0,0,0,0,0.0,0.0,0.0,0.0
18608,133,0,0,0,0,0.0,0.0,0.0,0.0
2790,133,23,18,16,2,17.3,13.5,12.0,1.5
33898,133,0,0,0,0,0.0,0.0,0.0,0.0
29221,133,0,0,0,0,0.0,0.0,0.0,0.0
15121,133,0,0,0,0,0.0,0.0,0.0,0.0
7901,133,0,0,0,0,0.0,0.0,0.0,0.0
20848,133,0,0,0,0,0.0,0.0,0.0,0.0
31631,133,0,0,0,0,0.0,0.0,0.0,0.0
28183,133,0,0,0,0,0.0,0.0,0.0,0.0
7089,133,0,0,0,0,0.0,0.0,0.0,0.0
9290,133,3,3,3,0,2.3,2.3,2.3,0.0
7148,133,0,0,0,0,0.0,0.0,0.0,0.0
2718,133,0,0,0,0,0.0,0.0,0.0,0.0
23598,133,0,0,0,0,0.0,0.0,0.0,0.0
20180,133,0,0,0,0,0.0,0.0,0.0,0.0
19762,133,0,0,0,0,0.0,0.0,0.0,0.0
24573,133,0,0,0,0,0.0,0.0,0.0,0.0
16237,133,0,0,0,0,0.0,0.0,0.0,0.0
27797,133,0,0,0,0,0.0,0.0,0.0,0.0
26342,132,0,0,0,0,0.0,0.0,0.0,0.0
1158,132,0,0,0,0,0.0,0.0,0.0,0.0
10860,132,0,0,0,0,0.0,0.0,0.0,0.0
21118,132,0,0,0,0,0.0,0.0,0.0,0.0
27385,132,0,0,0,0,0.0,0.0,0.0,0.0
3109,132,0,0,0,0,0.0,0.0,0.0,0.0
29606,132,0,0,0,0,0.0,0.0,0.0,0.0
26049,132,0,0,0,0,0.0,0.0,0.0,0.0
25763,132,0,0,0,0,0.0,0.0,0.0,0.0
18049,132,0,0,0,0,0.0,0.0,0.0,0.0
23207,132,0,0,0,0,0.0,0.0,0.0,0.0
17261,132,0,0,0,0,0.0,0.0,0.0,0.0
4237,132,54,42,41,1,40.9,31.8,31.1,0.8
2474,132,42,37,37,0,31.8,28.0,28.0,0.0
5325,132,0,0,0,0,0.0,0.0,0.0,0.0
23263,132,0,0,0,0,0.0,0.0,0.0,0.0
21638,132,0,0,0,0,0.0,0.0,0.0,0.0
9836,132,0,0,0,0,0.0,0.0,0.0,0.0
12330,132,0,0,0,0,0.0,0.0,0.0,0.0
7593,132,0,0,0,0,0.0,0.0,0.0,0.0
22640,132,0,0,0,0,0.0,0.0,0.0,0.0
15968,132,0,0,0,0,0.0,0.0,0.0,0.0
2440,132,0,0,0,0,0.0,0.0,0.0,0.0
20335,132,0,0,0,0,0.0,0.0,0.0,0.0
3930,131,39,35,34,1,29.8,26.7,26.0,0.8
21678,131,0,0,0,0,0.0,0.0,0.0,0.0
24600,131,0,0,0,0,0.0,0.0,0.0,0.0
23823,131,0,0,0,0,0.0,0.0,0.0,0.0
25102,131,0,0,0,0,0.0,0.0,0.0,0.0
9602,131,0,0,0,0,0.0,0.0,0.0,0.0
23934,131,0,0,0,0,0.0,0.0,0.0,0.0
13136,131,0,0,0,0,0.0,0.0,0.0,0.0
12235,131,0,0,0,0,0.0,0.0,0.0,0.0
8935,131,0,0,0,0,0.0,0.0,0.0,0.0
6734,131,0,0,0,0,0.0,0.0,0.0,0.0
3629,131,3,3,3,0,2.3,2.3,2.3,0.0
1982,131,0,0,0,0,0.0,0.0,0.0,0.0
20243,131,0,0,0,0,0.0,0.0,0.0,0.0
18719,131,0,0,0,0,0.0,0.0,0.0,0.0
16936,131,0,0,0,0,0.0,0.0,0.0,0.0
30572,131,0,0,0,0,0.0,0.0,0.0,0.0
10068,131,0,0,0,0,0.0,0.0,0.0,0.0
11312,131,0,0,0,0,0.0,0.0,0.0,0.0
6522,131,65,58,57,3,49.6,44.3,43.5,2.3
25404,131,0,0,0,0,0.0,0.0,0.0,0.0
6790,131,0,0,0,0,0.0,0.0,0.0,0.0
26475,131,0,0,0,0,0.0,0.0,0.0,0.0
5226,131,0,0,0,0,0.0,0.0,0.0,0.0
6523,131,0,0,0,0,0.0,0.0,0.0,0.0
19912,131,0,0,0,0,0.0,0.0,0.0,0.0
18877,130,0,0,0,0,0.0,0.0,0.0,0.0
18672,130,0,0,0,0,0.0,0.0,0.0,0.0
22568,130,0,0,0,0,0.0,0.0,0.0,0.0
11463,130,0,0,0,0,0.0,0.0,0.0,0.0
2706,130,76,69,67,2,58.5,53.1,51.5,1.5
9120,130,0,0,0,0,0.0,0.0,0.0,0.0
23677,130,0,0,0,0,0.0,0.0,0.0,0.0
7578,130,0,0,0,0,0.0,0.0,0.0,0.0
1569,130,0,0,0,0,0.0,0.0,0.0,0.0
30615,130,0,0,0,0,0.0,0.0,0.0,0.0
17138,130,0,0,0,0,0.0,0.0,0.0,0.0
31428,130,0,0,0,0,0.0,0.0,0.0,0.0
18544,130,0,0,0,0,0.0,0.0,0.0,0.0
6638,130,0,0,0,0,0.0,0.0,0.0,0.0
3134,130,0,0,0,0,0.0,0.0,0.0,0.0
19369,130,0,0,0,0,0.0,0.0,0.0,0.0
6363,130,0,0,0,0,0.0,0.0,0.0,0.0
25301,130,0,0,0,0,0.0,0.0,0.0,0.0
21726,130,0,0,0,0,0.0,0.0,0.0,0.0
21333,130,0,0,0,0,0.0,0.0,0.0,0.0
1964,130,0,0,0,0,0.0,0.0,0.0,0.0
4920,130,44,16,16,0,33.8,12.3,12.3,0.0
1296,130,0,0,0,0,0.0,0.0,0.0,0.0
31094,130,0,0,0,0,0.0,0.0,0.0,0.0
9550,130,0,0,0,0,0.0,0.0,0.0,0.0
16495,130,0,0,0,0,0.0,0.0,0.0,0.0
16387,130,0,0,0,0,0.0,0.0,0.0,0.0
30408,130,0,0,0,0,0.0,0.0,0.0,0.0
17039,130,0,0,0,0,0.0,0.0,0.0,0.0
6539,129,0,0,0,0,0.0,0.0,0.0,0.0
2483,129,58,42,42,0,45.0,32.6,32.6,0.0
29587,129,0,0,0,0,0.0,0.0,0.0,0.0
21592,129,0,0,0,0,0.0,0.0,0.0,0.0
25473,129,0,0,0,0,0.0,0.0,0.0,0.0
7633,129,0,0,0,0,0.0,0.0,0.0,0.0
33741,129,0,0,0,0,0.0,0.0,0.0,0.0
27588,129,0,0,0,0,0.0,0.0,0.0,0.0
10333,129,0,0,0,0,0.0,0.0,0.0,0.0
3173,129,35,27,27,0,27.1,20.9,20.9,0.0
17632,129,0,0,0,0,0.0,0.0,0.0,0.0
8847,129,0,0,0,0,0.0,0.0,0.0,0.0
2715,129,0,0,0,0,0.0,0.0,0.0,0.0
31710,129,0,0,0,0,0.0,0.0,0.0,0.0
3533,129,0,0,0,0,0.0,0.0,0.0,0.0
9098,129,0,0,0,0,0.0,0.0,0.0,0.0
10393,129,0,0,0,0,0.0,0.0,0.0,0.0
6120,129,0,0,0,0,0.0,0.0,0.0,0.0
28956,129,0,0,0,0,0.0,0.0,0.0,0.0
10274,129,0,0,0,0,0.0,0.0,0.0,0.0
23040,129,0,0,0,0,0.0,0.0,0.0,0.0
18142,129,0,0,0,0,0.0,0.0,0.0,0.0
12345,129,0,0,0,0,0.0,0.0,0.0,0.0
9435,129,0,0,0,0,0.0,0.0,0.0,0.0
6394,129,0,0,0,0,0.0,0.0,0.0,0.0
5407,129,0,0,0,0,0.0,0.0,0.0,0.0
6774,129,52,48,48,1,40.3,37.2,37.2,0.8
18800,129,0,0,0,0,0.0,0.0,0.0,0.0
2844,129,0,0,0,0,0.0,0.0,0.0,0.0
3349,129,42,38,38,0,32.6,29.5,29.5,0.0
9702,129,0,0,0,0,0.0,0.0,0.0,0.0
20139,129,0,0,0,0,0.0,0.0,0.0,0.0
12309,128,0,0,0,0,0.0,0.0,0.0,0.0
21494,128,0,0,0,0,0.0,0.0,0.0,0.0
6566,128,0,0,0,0,0.0,0.0,0.0,0.0
28906,128,22,17,16,2,17.2,13.3,12.5,1.6
20428,128,0,0,0,0,0.0,0.0,0.0,0.0
21763,128,0,0,0,0,0.0,0.0,0.0,0.0
28396,128,0,0,0,0,0.0,0.0,0.0,0.0
10521,128,0,0,0,0,0.0,0.0,0.0,0.0
7026,128,0,0,0,0,0.0,0.0,0.0,0.0
21164,128,0,0,0,0,0.0,0.0,0.0,0.0
10752,128,0,0,0,0,0.0,0.0,0.0,0.0
3315,128,118,113,111,14,92.2,88.3,86.7,10.9
9064,128,0,0,0,0,0.0,0.0,0.0,0.0
8854,128,0,0,0,0,0.0,0.0,0.0,0.0
31753,128,0,0,0,0,0.0,0.0,0.0,0.0
2788,128,0,0,0,0,0.0,0.0,0.0,0.0
26052,128,0,0,0,0,0.0,0.0,0.0,0.0
10565,128,0,0,0,0,0.0,0.0,0.0,0.0
16306,128,0,0,0,0,0.0,0.0,0.0,0.0
5345,128,0,0,0,0,0.0,0.0,0.0,0.0
25174,128,0,0,0,0,0.0,0.0,0.0,0.0
16022,128,0,0,0,0,0.0,0.0,0.0,0.0
26421,128,0,0,0,0,0.0,0.0,0.0,0.0
17451,128,0,0,0,0,0.0,0.0,0.0,0.0
7738,128,0,0,0,0,0.0,0.0,0.0,0.0
28511,128,0,0,0,0,0.0,0.0,0.0,0.0
1730,128,0,0,0,0,0.0,0.0,0.0,0.0
15954,128,0,0,0,0,0.0,0.0,0.0,0.0
21346,128,0,0,0,0,0.0,0.0,0.0,0.0
32375,128,0,0,0,0,0.0,0.0,0.0,0.0
7414,128,0,0,0,0,0.0,0.0,0.0,0.0
11827,128,14,13,10,3,10.9,10.2,7.8,2.3
21377,128,0,0,0,0,0.0,0.0,0.0,0.0
29313,127,0,0,0,0,0.0,0.0,0.0,0.0
5026,127,0,0,0,0,0.0,0.0,0.0,0.0
17899,127,0,0,0,0,0.0,0.0,0.0,0.0
7120,127,0,0,0,0,0.0,0.0,0.0,0.0
8985,127,0,0,0,0,0.0,0.0,0.0,0.0
9888,127,0,0,0,0,0.0,0.0,0.0,0.0
11624,127,0,0,0,0,0.0,0.0,0.0,0.0
12201,127,0,0,0,0,0.0,0.0,0.0,0.0
22877,127,0,0,0,0,0.0,0.0,0.0,0.0
5073,127,0,0,0,0,0.0,0.0,0.0,0.0
23661,127,0,0,0,0,0.0,0.0,0.0,0.0
16601,127,0,0,0,0,0.0,0.0,0.0,0.0
25131,127,0,0,0,0,0.0,0.0,0.0,0.0
5516,127,0,0,0,0,0.0,0.0,0.0,0.0
8090,127,0,0,0,0,0.0,0.0,0.0,0.0
16240,127,0,0,0,0,0.0,0.0,0.0,0.0
10995,127,0,0,0,0,0.0,0.0,0.0,0.0
8255,127,0,0,0,0,0.0,0.0,0.0,0.0
6997,127,0,0,0,0,0.0,0.0,0.0,0.0
32306,127,0,0,0,0,0.0,0.0,0.0,0.0
28295,127,0,0,0,0,0.0,0.0,0.0,0.0
32236,127,0,0,0,0,0.0,0.0,0.0,0.0
21736,127,0,0,0,0,0.0,0.0,0.0,0.0
9178,127,0,0,0,0,0.0,0.0,0.0,0.0
27084,127,0,0,0,0,0.0,0.0,0.0,0.0
22020,127,0,0,0,0,0.0,0.0,0.0,0.0
9844,127,0,0,0,0,0.0,0.0,0.0,0.0
30210,127,0,0,0,0,0.0,0.0,0.0,0.0
18111,127,0,0,0,0,0.0,0.0,0.0,0.0
4867,127,0,0,0,0,0.0,0.0,0.0,0.0
3837,127,0,0,0,0,0.0,0.0,0.0,0.0
29580,127,0,0,0,0,0.0,0.0,0.0,0.0
22693,126,0,0,0,0,0.0,0.0,0.0,0.0
5288,126,0,0,0,0,0.0,0.0,0.0,0.0
23741,126,0,0,0,0,0.0,0.0,0.0,0.0
8246,126,0,0,0,0,0.0,0.0,0.0,0.0
25446,126,0,0,0,0,0.0,0.0,0.0,0.0
3494,126,0,0,0,0,0.0,0.0,0.0,0.0
28422,126,0,0,0,0,0.0,0.0,0.0,0.0
20203,126,0,0,0,0,0.0,0.0,0.0,0.0
6592,126,0,0,0,0,0.0,0.0,0.0,0.0
6770,126,0,0,0,0,0.0,0.0,0.0,0.0
9328,126,0,0,0,0,0.0,0.0,0.0,0.0
17468,126,2,2,2,0,1.6,1.6,1.6,0.0
29740,126,0,0,0,0,0.0,0.0,0.0,0.0
16968,126,23,23,23,0,18.3,18.3,18.3,0.0
11052,126,0,0,0,0,0.0,0.0,0.0,0.0
10453,126,0,0,0,0,0.0,0.0,0.0,0.0
16690,126,0,0,0,0,0.0,0.0,0.0,0.0
27386,126,0,0,0,0,0.0,0.0,0.0,0.0
9341,126,0,0,0,0,0.0,0.0,0.0,0.0
26428,126,0,0,0,0,0.0,0.0,0.0,0.0
4644,126,0,0,0,0,0.0,0.0,0.0,0.0
8837,126,0,0,0,0,0.0,0.0,0.0,0.0
22868,126,0,0,0,0,0.0,0.0,0.0,0.0
6144,125,96,91,89,6,76.8,72.8,71.2,4.8
3324,125,0,0,0,0,0.0,0.0,0.0,0.0
6193,125,0,0,0,0,0.0,0.0,0.0,0.0
1850,125,0,0,0,0,0.0,0.0,0.0,0.0
5928,125,0,0,0,0,0.0,0.0,0.0,0.0
21574,125,0,0,0,0,0.0,0.0,0.0,0.0
19298,125,0,0,0,0,0.0,0.0,0.0,0.0
16354,125,0,0,0,0,0.0,0.0,0.0,0.0
3201,125,0,0,0,0,0.0,0.0,0.0,0.0
2390,125,0,0,0,0,0.0,0.0,0.0,0.0
9133,125,0,0,0,0,0.0,0.0,0.0,0.0
11809,125,0,0,0,0,0.0,0.0,0.0,0.0
10972,125,0,0,0,0,0.0,0.0,0.0,0.0
33561,125,0,0,0,0,0.0,0.0,0.0,0.0
17876,125,0,0,0,0,0.0,0.0,0.0,0.0
11752,125,0,0,0,0,0.0,0.0,0.0,0.0
8221,125,0,0,0,0,0.0,0.0,0.0,0.0
8803,125,0,0,0,0,0.0,0.0,0.0,0.0
22520,125,0,0,0,0,0.0,0.0,0.0,0.0
4349,125,37,22,22,0,29.6,17.6,17.6,0.0
16070,125,0,0,0,0,0.0,0.0,0.0,0.0
1297,125,0,0,0,0,0.0,0.0,0.0,0.0
8425,125,0,0,0,0,0.0,0.0,0.0,0.0
26642,125,0,0,0,0,0.0,0.0,0.0,0.0
16056,125,0,0,0,0,0.0,0.0,0.0,0.0
29964,125,0,0,0,0,0.0,0.0,0.0,0.0
19292,125,0,0,0,0,0.0,0.0,0.0,0.0
11861,124,0,0,0,0,0.0,0.0,0.0,0.0
30133,124,0,0,0,0,0.0,0.0,0.0,0.0
1230,124,0,0,0,0,0.0,0.0,0.0,0.0
22827,124,0,0,0,0,0.0,0.0,0.0,0.0
25908,124,0,0,0,0,0.0,0.0,0.0,0.0
20343,124,0,0,0,0,0.0,0.0,0.0,0.0
12207,124,0,0,0,0,0.0,0.0,0.0,0.0
16993,124,0,0,0,0,0.0,0.0,0.0,0.0
25800,124,0,0,0,0,0.0,0.0,0.0,0.0
19884,124,0,0,0,0,0.0,0.0,0.0,0.0
11586,124,0,0,0,0,0.0,0.0,0.0,0.0
11886,124,7,5,4,1,5.6,4.0,3.2,0.8
8015,124,0,0,0,0,0.0,0.0,0.0,0.0
2732,124,0,0,0,0,0.0,0.0,0.0,0.0
27968,124,0,0,0,0,0.0,0.0,0.0,0.0
21765,124,0,0,0,0,0.0,0.0,0.0,0.0
1470,124,0,0,0,0,0.0,0.0,0.0,0.0
12042,124,0,0,0,0,0.0,0.0,0.0,0.0
3491,124,0,0,0,0,0.0,0.0,0.0,0.0
5493,124,0,0,0,0,0.0,0.0,0.0,0.0
2183,124,95,94,94,0,76.6,75.8,75.8,0.0
8311,124,26,19,19,0,21.0,15.3,15.3,0.0
10024,124,0,0,0,0,0.0,0.0,0.0,0.0
25016,124,0,0,0,0,0.0,0.0,0.0,0.0
22602,124,0,0,0,0,0.0,0.0,0.0,0.0
5910,124,1,1,1,0,0.8,0.8,0.8,0.0
16196,124,0,0,0,0,0.0,0.0,0.0,0.0
3408,124,0,0,0,0,0.0,0.0,0.0,0.0
7439,124,0,0,0,0,0.0,0.0,0.0,0.0
16537,124,0,0,0,0,0.0,0.0,0.0,0.0
26243,124,0,0,0,0,0.0,0.0,0.0,0.0
16044,124,0,0,0,0,0.0,0.0,0.0,0.0
23352,124,0,0,0,0,0.0,0.0,0.0,0.0
11522,124,0,0,0,0,0.0,0.0,0.0,0.0
8360,124,0,0,0,0,0.0,0.0,0.0,0.0
10037,124,0,0,0,0,0.0,0.0,0.0,0.0
25357,123,0,0,0,0,0.0,0.0,0.0,0.0
12368,123,0,0,0,0,0.0,0.0,0.0,0.0
9661,123,0,0,0,0,0.0,0.0,0.0,0.0
24993,123,0,0,0,0,0.0,0.0,0.0,0.0
23902,123,0,0,0,0,0.0,0.0,0.0,0.0
11057,123,0,0,0,0,0.0,0.0,0.0,0.0
19122,123,0,0,0,0,0.0,0.0,0.0,0.0
10926,123,0,0,0,0,0.0,0.0,0.0,0.0
1896,123,38,31,29,4,30.9,25.2,23.6,3.3
2426,123,0,0,0,0,0.0,0.0,0.0,0.0
2692,123,0,0,0,0,0.0,0.0,0.0,0.0
6982,123,0,0,0,0,0.0,0.0,0.0,0.0
4709,123,0,0,0,0,0.0,0.0,0.0,0.0
9528,123,0,0,0,0,0.0,0.0,0.0,0.0
11105,123,0,0,0,0,0.0,0.0,0.0,0.0
27312,123,0,0,0,0,0.0,0.0,0.0,0.0
27289,123,0,0,0,0,0.0,0.0,0.0,0.0
16710,123,0,0,0,0,0.0,0.0,0.0,0.0
26827,123,0,0,0,0,0.0,0.0,0.0,0.0
17381,123,0,0,0,0,0.0,0.0,0.0,0.0
26812,123,0,0,0,0,0.0,0.0,0.0,0.0
21619,123,0,0,0,0,0.0,0.0,0.0,0.0
29100,123,0,0,0,0,0.0,0.0,0.0,0.0
17688,123,0,0,0,0,0.0,0.0,0.0,0.0
5354,123,0,0,0,0,0.0,0.0,0.0,0.0
5041,123,0,0,0,0,0.0,0.0,0.0,0.0
2481,123,37,23,22,1,30.1,18.7,17.9,0.8
12180,123,0,0,0,0,0.0,0.0,0.0,0.0
11098,123,0,0,0,0,0.0,0.0,0.0,0.0
7241,123,0,0,0,0,0.0,0.0,0.0,0.0
6994,123,0,0,0,0,0.0,0.0,0.0,0.0
4155,123,0,0,0,0,0.0,0.0,0.0,0.0
3691,123,0,0,0,0,0.0,0.0,0.0,0.0
25235,122,0,0,0,0,0.0,0.0,0.0,0.0
10302,122,0,0,0,0,0.0,0.0,0.0,0.0
11693,122,0,0,0,0,0.0,0.0,0.0,0.0
3882,122,55,47,42,14,45.1,38.5,34.4,11.5
29301,122,0,0,0,0,0.0,0.0,0.0,0.0
12012,122,0,0,0,0,0.0,0.0,0.0,0.0
16099,122,0,0,0,0,0.0,0.0,0.0,0.0
19056,122,0,0,0,0,0.0,0.0,0.0,0.0
4105,122,64,62,62,2,52.5,50.8,50.8,1.6
22198,122,0,0,0,0,0.0,0.0,0.0,0.0
18061,122,0,0,0,0,0.0,0.0,0.0,0.0
19749,122,0,0,0,0,0.0,0.0,0.0,0.0
19933,122,0,0,0,0,0.0,0.0,0.0,0.0
22344,122,0,0,0,0,0.0,0.0,0.0,0.0
9200,122,0,0,0,0,0.0,0.0,0.0,0.0
17645,122,0,0,0,0,0.0,0.0,0.0,0.0
10613,122,0,0,0,0,0.0,0.0,0.0,0.0
20092,122,0,0,0,0,0.0,0.0,0.0,0.0
26488,122,0,0,0,0,0.0,0.0,0.0,0.0
3589,122,14,11,11,0,11.5,9.0,9.0,0.0
25546,122,0,0,0,0,0.0,0.0,0.0,0.0
4943,121,0,0,0,0,0.0,0.0,0.0,0.0
16159,121,0,0,0,0,0.0,0.0,0.0,0.0
27528,121,0,0,0,0,0.0,0.0,0.0,0.0
27038,121,0,0,0,0,0.0,0.0,0.0,0.0
9436,121,0,0,0,0,0.0,0.0,0.0,0.0
6718,121,0,0,0,0,0.0,0.0,0.0,0.0
11867,121,0,0,0,0,0.0,0.0,0.0,0.0
19126,121,0,0,0,0,0.0,0.0,0.0,0.0
28604,121,0,0,0,0,0.0,0.0,0.0,0.0
5601,121,0,0,0,0,0.0,0.0,0.0,0.0
20947,121,0,0,0,0,0.0,0.0,0.0,0.0
25140,121,0,0,0,0,0.0,0.0,0.0,0.0
5451,121,55,54,54,1,45.5,44.6,44.6,0.8
6813,121,18,18,18,0,14.9,14.9,14.9,0.0
4885,121,0,0,0,0,0.0,0.0,0.0,0.0
31360,121,0,0,0,0,0.0,0.0,0.0,0.0
24558,121,0,0,0,0,0.0,0.0,0.0,0.0
31166,121,0,0,0,0,0.0,0.0,0.0,0.0
18368,121,0,0,0,0,0.0,0.0,0.0,0.0
28443,121,0,0,0,0,0.0,0.0,0.0,0.0
7658,121,27,24,24,0,22.3,19.8,19.8,0.0
10281,121,0,0,0,0,0.0,0.0,0.0,0.0
31986,121,0,0,0,0,0.0,0.0,0.0,0.0
9794,121,0,0,0,0,0.0,0.0,0.0,0.0
28427,121,0,0,0,0,0.0,0.0,0.0,0.0
6018,121,0,0,0,0,0.0,0.0,0.0,0.0
18474,121,0,0,0,0,0.0,0.0,0.0,0.0
18404,121,0,0,0,0,0.0,0.0,0.0,0.0
23824,121,0,0,0,0,0.0,0.0,0.0,0.0
22968,121,0,0,0,0,0.0,0.0,0.0,0.0
8818,121,0,0,0,0,0.0,0.0,0.0,0.0
6775,121,0,0,0,0,0.0,0.0,0.0,0.0
16259,120,0,0,0,0,0.0,0.0,0.0,0.0
10838,120,0,0,0,0,0.0,0.0,0.0,0.0
8143,120,0,0,0,0,0.0,0.0,0.0,0.0
8088,120,0,0,0,0,0.0,0.0,0.0,0.0
28219,120,0,0,0,0,0.0,0.0,0.0,0.0
3214,120,0,0,0,0,0.0,0.0,0.0,0.0
8052,120,4,4,4,0,3.3,3.3,3.3,0.0
4963,120,33,33,33,0,27.5,27.5,27.5,0.0
5550,120,0,0,0,0,0.0,0.0,0.0,0.0
8789,120,0,0,0,0,0.0,0.0,0.0,0.0
10107,120,0,0,0,0,0.0,0.0,0.0,0.0
4905,120,45,43,41,2,37.5,35.8,34.2,1.7
29428,120,0,0,0,0,0.0,0.0,0.0,0.0
30489,120,0,0,0,0,0.0,0.0,0.0,0.0
5229,120,0,0,0,0,0.0,0.0,0.0,0.0
16718,120,0,0,0,0,0.0,0.0,0.0,0.0
6446,120,0,0,0,0,0.0,0.0,0.0,0.0
11844,120,0,0,0,0,0.0,0.0,0.0,0.0
12319,120,0,0,0,0,0.0,0.0,0.0,0.0
8773,120,0,0,0,0,0.0,0.0,0.0,0.0
8700,120,0,0,0,0,0.0,0.0,0.0,0.0
16814,120,0,0,0,0,0.0,0.0,0.0,0.0
17935,120,0,0,0,0,0.0,0.0,0.0,0.0
2878,120,0,0,0,0,0.0,0.0,0.0,0.0
11990,120,0,0,0,0,0.0,0.0,0.0,0.0
18313,120,0,0,0,0,0.0,0.0,0.0,0.0
10241,119,0,0,0,0,0.0,0.0,0.0,0.0
4322,119,0,0,0,0,0.0,0.0,0.0,0.0
3858,119,0,0,0,0,0.0,0.0,0.0,0.0
23840,119,0,0,0,0,0.0,0.0,0.0,0.0
6002,119,0,0,0,0,0.0,0.0,0.0,0.0
6451,119,0,0,0,0,0.0,0.0,0.0,0.0
10450,119,0,0,0,0,0.0,0.0,0.0,0.0
32629,119,0,0,0,0,0.0,0.0,0.0,0.0
33373,119,0,0,0,0,0.0,0.0,0.0,0.0
4242,119,0,0,0,0,0.0,0.0,0.0,0.0
7648,119,0,0,0,0,0.0,0.0,0.0,0.0
4927,119,0,0,0,0,0.0,0.0,0.0,0.0
17433,119,0,0,0,0,0.0,0.0,0.0,0.0
9939,119,0,0,0,0,0.0,0.0,0.0,0.0
32606,119,0,0,0,0,0.0,0.0,0.0,0.0
6947,119,0,0,0,0,0.0,0.0,0.0,0.0
8893,119,0,0,0,0,0.0,0.0,0.0,0.0
23230,119,0,0,0,0,0.0,0.0,0.0,0.0
8743,119,0,0,0,0,0.0,0.0,0.0,0.0
8960,119,0,0,0,0,0.0,0.0,0.0,0.0
19845,119,59,54,51,7,49.6,45.4,42.9,5.9
26743,119,0,0,0,0,0.0,0.0,0.0,0.0
26500,119,0,0,0,0,0.0,0.0,0.0,0.0
4507,119,0,0,0,0,0.0,0.0,0.0,0.0
19019,119,1,1,1,0,0.8,0.8,0.8,0.0
11597,119,0,0,0,0,0.0,0.0,0.0,0.0
9466,119,0,0,0,0,0.0,0.0,0.0,0.0
15991,119,0,0,0,0,0.0,0.0,0.0,0.0
23255,119,0,0,0,0,0.0,0.0,0.0,0.0
